insert_date,last_modified_date,station_id,datetime_from,datetime_until,station_name,lat,lon,height,wind_direction,wind_speed,wind_gust_speed,air_temperature,relative_humidity,air_pressure,visibility,last_hour_rainfall_duration,rain_gauge_precipitation_duration,cloud_base,cloud_base_first_layer,cloud_base_second_layer,cloud_base_third_layer,cloud_cover,cloud_cover_first_layer,cloud_cover_second_layer,cloud_cover_third_layer,pws_precipitation_intensity,pws_precipitation_duration,global_radiation,last_12_hours_rainfall_amount,last_hour_rainfall_amount,last_24_hours_rainfall_amount,last_6_hours_rainfall_amount,rain_gauge_precipitation_intensity,sunshine_duration,dew_point_temperature,minimum_10_min_grass_temperature,minimum_last_12_hours_grass_temperature,minimum_last_14_hours_grass_temperature,minimum_last_6_hours_grass_temperature,minimum_10_min_air_temperature,minimum_last_12_hours_air_temperature,minimum_last_14_hours_air_temperature,minimum_last_6_hours_air_temperature,maximum_10_min_air_temperature,maximum_last_12_hours_air_temperature,maximum_last_14_hours_air_temperature,maximum_last_6_hours_air_temperature,wawa_weather_code,present_weather_code,wawa_weather_code_previous_10_min,number_lightning_discharges_at_station,number_lightning_discharges_near_station,iso_dataset,product,projection
2023-06-14 10:29:46.668035,2023-06-14 10:29:46.668035,06240,2023-06-02 03:50:00,2023-06-02 04:00:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,5.6,5.09,7.32,283.45,0.71,102280.0,30100.0,0.0,0.0,,,,,,,,,0.0,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,278.45,,,,282.95,,283.35,,,,286.85,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:29:53.118017,2023-06-14 10:29:53.118017,06240,2023-06-02 04:00:00,2023-06-02 04:10:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,3.7,4.35,6.6,283.45,0.7,102280.0,37500.0,0.0,0.0,,,,,,,,,0.0,0.0,7800.0,0.0,0.0,0.0,0.0,0.0,0.0,278.35,,,,282.95,,283.35,,,,286.85,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:29:59.556139,2023-06-14 10:29:59.556139,06240,2023-06-02 04:10:00,2023-06-02 04:20:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,0.7,4.29,6.86,283.45,0.71,102290.0,32000.0,0.0,0.0,,,,,,,,,0.0,0.0,9600.0,0.0,0.0,0.0,0.0,0.0,0.0,278.55,,,,282.95,,283.35,,,,286.85,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:30:06.847039,2023-06-14 10:30:06.847039,06240,2023-06-02 04:20:00,2023-06-02 04:30:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,3.1,4.12,6.02,283.55,0.71,102290.0,32600.0,0.0,0.0,,,,,,,,,0.0,0.0,12600.0,0.0,0.0,0.0,0.0,0.0,0.0,278.65,,,,282.95,,283.35,,,,286.65,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:30:13.404796,2023-06-14 10:30:13.404796,06240,2023-06-02 04:30:00,2023-06-02 04:40:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,4.6,4.49,6.86,283.55,0.71,102290.0,31600.0,0.0,0.0,,,,,,,,,0.0,0.0,16200.0,0.0,0.0,0.0,0.0,0.0,0.0,278.55,,,,282.95,,283.35,,,,286.45,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:30:19.861697,2023-06-14 10:30:19.861697,06240,2023-06-02 04:40:00,2023-06-02 04:50:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,8.9,3.46,8.14,283.55,0.71,102290.0,31100.0,0.0,0.0,,,,,,,,,0.0,0.0,20400.0,0.0,0.0,0.0,0.0,0.0,0.0,278.55,,,,282.95,,283.35,,,,286.25,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:30:26.397504,2023-06-14 10:30:26.397504,06240,2023-06-02 04:50:00,2023-06-02 05:00:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,359.0,3.73,6.93,283.65,0.72,102290.0,32100.0,0.0,0.0,,,,,,,,,0.0,0.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,278.85,,,,282.95,,283.35,,,,286.05,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:30:33.817516,2023-06-14 10:30:33.817516,06240,2023-06-02 05:00:00,2023-06-02 05:10:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,9.5,3.83,6.0,283.65,0.7,102300.0,30600.0,0.0,0.0,,,,,,,,,0.0,0.0,31200.0,0.0,0.0,0.0,0.0,0.0,0.0,278.65,,,,282.95,,283.35,,,,286.05,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:30:40.492560,2023-06-14 10:30:40.492560,06240,2023-06-02 05:10:00,2023-06-02 05:20:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,18.0,3.46,6.49,283.75,0.7,102300.0,30600.0,0.0,0.0,,,,,,,,,0.0,0.0,40200.0,0.0,0.0,0.0,0.0,0.0,0.0,278.65,,,,282.95,,283.35,,,,285.85,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:30:47.218166,2023-06-14 10:30:47.218166,06240,2023-06-02 05:20:00,2023-06-02 05:30:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,10.8,4.62,7.63,283.85,0.7,102290.0,32000.0,0.0,0.0,,,,,,,,,0.0,0.0,41400.0,0.0,0.0,0.0,0.0,0.0,0.0,278.75,,,,282.95,,283.35,,,,285.65,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:30:53.818929,2023-06-14 10:30:53.818929,06240,2023-06-02 05:30:00,2023-06-02 05:40:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,8.1,3.93,6.27,283.95,0.72,102300.0,29200.0,0.0,0.0,,,,,,,,,0.0,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,279.05,,,,282.95,,283.35,,,,285.55,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:31:00.558324,2023-06-14 10:31:00.558324,06240,2023-06-02 05:40:00,2023-06-02 05:50:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,1.5,4.29,6.37,283.95,0.71,102290.0,28800.0,0.0,0.0,,,,,,,,,0.0,0.0,51000.0,0.0,0.0,0.0,0.0,0.0,0.0,278.95,,,,282.95,,283.35,,,,285.55,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:31:07.553353,2023-06-14 10:31:07.553353,06240,2023-06-02 05:50:00,2023-06-02 06:00:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,1.7,3.52,5.21,284.15,0.72,102300.0,27900.0,0.0,0.0,,,,,,,,,0.0,0.0,55200.0,0.0,0.0,0.0,0.0,0.0,0.0,279.45,,,,282.95,,283.35,,,,285.45,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:31:14.576588,2023-06-14 10:31:14.576588,06240,2023-06-02 06:00:00,2023-06-02 06:10:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,1.8,4.8,6.74,284.15,0.69,102300.0,23400.0,0.0,0.0,,,,,,,,,0.0,0.0,70200.0,0.0,0.0,0.0,0.0,0.0,0.0,278.85,,,,282.95,,283.35,,,,285.45,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:31:21.047116,2023-06-14 10:31:21.047116,06240,2023-06-02 06:10:00,2023-06-02 06:20:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,5.4,3.67,6.08,284.45,0.71,102300.0,23700.0,0.0,0.0,,,,,,,,,0.0,0.0,92400.0,0.0,0.0,0.0,0.0,0.0,0.0,279.45,,,,282.95,,283.35,,,,285.35,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:31:27.483163,2023-06-14 10:31:27.483163,06240,2023-06-02 06:20:00,2023-06-02 06:30:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,13.5,3.96,6.62,284.45,0.68,102300.0,21700.0,0.0,0.0,,,,,,,,,0.0,0.0,98400.0,0.0,0.0,0.0,0.0,0.0,0.0,278.85,,,,282.95,,283.35,,,,285.35,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:31:34.008165,2023-06-14 10:31:34.008165,06240,2023-06-02 06:30:00,2023-06-02 06:40:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,13.6,4.06,6.29,284.55,0.7,102300.0,30700.0,0.0,0.0,,,,,,,,,0.0,0.0,95400.0,0.0,0.0,0.0,0.0,0.0,0.0,279.25,,,,282.95,,283.35,,,,285.35,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:31:40.497057,2023-06-14 10:31:40.497057,06240,2023-06-02 06:40:00,2023-06-02 06:50:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,3.3,3.77,6.14,284.65,0.68,102310.0,24400.0,0.0,0.0,,,,,,,,,0.0,0.0,92400.0,0.0,0.0,0.0,0.0,0.0,0.0,279.15,,,,282.95,,283.35,,,,285.25,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:31:47.306791,2023-06-14 10:31:47.306791,06240,2023-06-02 06:50:00,2023-06-02 07:00:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,356.0,3.91,6.37,284.75,0.69,102310.0,23800.0,0.0,0.0,,,,,,,,,0.0,0.0,93000.0,0.0,0.0,0.0,0.0,0.0,0.0,279.35,,,,282.95,,283.35,,,,285.15,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:31:53.770198,2023-06-14 10:31:53.770198,06240,2023-06-02 07:00:00,2023-06-02 07:10:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,358.6,3.38,5.98,285.05,0.69,102310.0,25100.0,0.0,0.0,,,,,,,,,0.0,0.0,113400.0,0.0,0.0,0.0,0.0,0.0,0.0,279.65,,,,282.95,,283.35,,,,285.05,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:32:00.200917,2023-06-14 10:32:00.200917,06240,2023-06-02 07:10:00,2023-06-02 07:20:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,24.2,3.17,5.23,285.15,0.68,102310.0,28000.0,0.0,0.0,,,,,,,,,0.0,0.0,133800.0,0.0,0.0,0.0,0.0,0.0,0.0,279.45,,,,282.95,,283.35,,,,285.25,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:32:06.736417,2023-06-14 10:32:06.736417,06240,2023-06-02 07:20:00,2023-06-02 07:30:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,18.6,4.12,6.02,285.25,0.7,102310.0,27300.0,0.0,0.0,,,,,,,,,0.0,0.0,117000.0,0.0,0.0,0.0,0.0,0.0,0.0,280.05,,,,282.95,,283.35,,,,285.25,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:32:13.236586,2023-06-14 10:32:13.236586,06240,2023-06-02 07:30:00,2023-06-02 07:40:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,17.2,4.0,6.41,284.95,0.7,102310.0,23700.0,0.0,0.0,,,,,,,,,0.0,0.0,93600.0,0.0,0.0,0.0,0.0,0.0,0.0,279.85,,,,282.95,,283.35,,,,285.35,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:32:19.851228,2023-06-14 10:32:19.851228,06240,2023-06-02 07:40:00,2023-06-02 07:50:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,12.0,4.08,6.12,285.05,0.72,102320.0,23000.0,0.0,0.0,,,,,,,,,0.0,0.0,94800.0,0.0,0.0,0.0,0.0,0.0,0.0,280.15,,,,282.95,,283.35,,,,285.35,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:32:26.365929,2023-06-14 10:32:26.365929,06240,2023-06-02 07:50:00,2023-06-02 08:00:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,17.3,3.75,5.83,285.05,0.73,102320.0,24100.0,0.0,0.0,,,,,,,,,0.0,0.0,83400.0,0.0,0.0,0.0,0.0,0.0,0.0,280.35,,,,282.95,,283.35,,,,285.35,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:32:32.938579,2023-06-14 10:32:32.938579,06240,2023-06-02 08:00:00,2023-06-02 08:10:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,5.7,3.52,6.37,285.05,0.73,102320.0,23400.0,0.0,0.0,,,,,,,,,0.0,0.0,78000.0,0.0,0.0,0.0,0.0,0.0,0.0,280.45,,,,282.95,,283.35,,,,285.35,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:32:39.374003,2023-06-14 10:32:39.374003,06240,2023-06-02 08:10:00,2023-06-02 08:20:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,20.6,4.12,6.02,285.15,0.74,102320.0,20700.0,0.0,0.0,,,,,,,,,0.0,0.0,80400.0,0.0,0.0,0.0,0.0,0.0,0.0,280.75,,,,282.95,,283.35,,,,285.35,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:32:46.509989,2023-06-14 10:32:46.509989,06240,2023-06-02 08:20:00,2023-06-02 08:30:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,26.4,4.41,5.96,285.15,0.75,102320.0,23400.0,0.0,0.0,,,,,,,,,0.0,0.0,79800.0,0.0,0.0,0.0,0.0,0.0,0.0,281.05,,,,282.95,,283.35,,,,285.35,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:32:53.073106,2023-06-14 10:32:53.073106,06240,2023-06-02 08:30:00,2023-06-02 08:40:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,32.5,4.18,5.96,285.15,0.75,102310.0,17800.0,0.0,0.0,,,,,,,,,0.0,0.0,83400.0,0.0,0.0,0.0,0.0,0.0,0.0,280.95,,,,282.95,,283.35,,,,285.35,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:32:59.469894,2023-06-14 10:32:59.469894,06240,2023-06-02 08:40:00,2023-06-02 08:50:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,35.8,3.83,5.25,285.45,0.76,102310.0,18600.0,0.0,0.0,,,,,,,,,0.0,0.0,97200.0,0.0,0.0,0.0,0.0,0.0,0.0,281.45,,,,282.95,,283.35,,,,285.45,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:33:06.012499,2023-06-14 10:33:06.012499,06240,2023-06-02 08:50:00,2023-06-02 09:00:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,42.5,3.79,5.81,285.45,0.75,102320.0,16500.0,0.0,0.0,,,,,,,,,0.0,0.0,94800.0,0.0,0.0,0.0,0.0,0.0,0.0,281.15,,,,282.95,,283.35,,,,285.45,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:33:12.910396,2023-06-14 10:33:12.910396,06240,2023-06-02 09:00:00,2023-06-02 09:10:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,44.9,3.48,4.55,285.55,0.75,102320.0,23400.0,0.0,0.0,,,,,,,,,0.0,0.0,99000.0,0.0,0.0,0.0,0.0,0.0,0.0,281.25,,,,282.95,,283.35,,,,285.55,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:33:19.314791,2023-06-14 10:33:19.314791,06240,2023-06-02 09:10:00,2023-06-02 09:20:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,35.2,3.36,5.38,285.65,0.76,102320.0,19200.0,0.0,0.0,,,,,,,,,0.0,0.0,93600.0,0.0,0.0,0.0,0.0,0.0,0.0,281.75,,,,282.95,,283.35,,,,285.65,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:33:25.815757,2023-06-14 10:33:25.815757,06240,2023-06-02 09:20:00,2023-06-02 09:30:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,40.0,3.67,5.52,285.85,0.75,102320.0,20700.0,0.0,0.0,,,,,,,,,0.0,0.0,125400.0,0.0,0.0,0.0,0.0,0.0,0.0,281.65,,,,282.95,,283.35,,,,285.85,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:33:32.304582,2023-06-14 10:33:32.304582,06240,2023-06-02 09:30:00,2023-06-02 09:40:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,26.0,3.71,6.12,286.05,0.75,102320.0,21300.0,0.0,0.0,,,,,,,,,0.0,0.0,172200.0,0.0,0.0,0.0,0.0,0.0,0.0,281.85,,,,282.95,,283.35,,,,286.05,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:33:38.923496,2023-06-14 10:33:38.923496,06240,2023-06-02 09:40:00,2023-06-02 09:50:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,34.0,3.6,5.17,286.45,0.74,102320.0,23900.0,0.0,0.0,,,,,,,,,0.0,0.0,238800.0,0.0,0.0,0.0,0.0,0.0,0.0,282.05,,,,282.95,,283.35,,,,286.45,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:33:45.340566,2023-06-14 10:33:45.340566,06240,2023-06-02 09:50:00,2023-06-02 10:00:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,36.8,4.64,6.35,286.15,0.74,102320.0,22200.0,0.0,0.0,,,,,,,,,0.0,0.0,187800.0,0.0,0.0,0.0,0.0,0.0,0.0,281.85,,,,282.95,,283.35,,,,286.55,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:33:52.003949,2023-06-14 10:33:52.003949,06240,2023-06-02 10:00:00,2023-06-02 10:10:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,29.6,3.87,6.72,286.55,0.74,102320.0,20000.0,0.0,0.0,,,,,,,,,0.0,0.0,174600.0,0.0,0.0,0.0,0.0,0.0,0.0,282.05,,,,282.95,,283.35,,,,286.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:33:58.420429,2023-06-14 10:33:58.420429,06240,2023-06-02 10:10:00,2023-06-02 10:20:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,27.8,4.29,6.27,286.75,0.74,102310.0,15900.0,0.0,0.0,,,,,,,,,0.0,0.0,190800.0,0.0,0.0,0.0,0.0,0.0,0.0,282.25,,,,283.05,,283.35,,,,286.85,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:34:04.872302,2023-06-14 10:34:04.872302,06240,2023-06-02 10:20:00,2023-06-02 10:30:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,32.3,4.29,5.85,286.65,0.75,102310.0,23200.0,0.0,0.0,,,,,,,,,0.0,0.0,157800.0,0.0,0.0,0.0,0.0,0.0,0.0,282.45,,,,283.05,,283.35,,,,286.85,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:34:11.315656,2023-06-14 10:34:11.315656,06240,2023-06-02 10:30:00,2023-06-02 10:40:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,32.7,4.0,6.12,287.05,0.73,102310.0,21000.0,0.0,0.0,,,,,,,,,0.0,0.0,212400.0,0.0,0.0,0.0,0.0,0.0,0.0,282.35,,,,283.15,,283.35,,,,287.35,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:34:18.035963,2023-06-14 10:34:18.035963,06240,2023-06-02 10:40:00,2023-06-02 10:50:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,29.2,4.43,6.51,287.05,0.73,102310.0,21700.0,0.0,0.0,,,,,,,,,0.0,0.0,175200.0,0.0,0.0,0.0,0.0,0.0,0.0,282.45,,,,283.15,,283.35,,,,287.35,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:34:24.660152,2023-06-14 10:34:24.660152,06240,2023-06-02 10:50:00,2023-06-02 11:00:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,26.2,4.88,7.05,286.85,0.74,102310.0,21900.0,0.0,0.0,,,,,,,,,0.0,0.0,152400.0,0.0,0.0,0.0,0.0,0.0,0.0,282.45,,,,283.25,,283.35,,,,287.35,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:34:31.308114,2023-06-14 10:34:31.308114,06240,2023-06-02 11:00:00,2023-06-02 11:10:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,36.8,4.29,6.1,286.95,0.74,102310.0,28000.0,0.0,0.0,,,,,,,,,0.0,0.0,180600.0,0.0,0.0,0.0,0.0,0.0,0.0,282.45,,,,283.35,,283.35,,,,287.35,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:34:38.323143,2023-06-14 10:34:38.323143,06240,2023-06-02 11:10:00,2023-06-02 11:20:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,33.9,4.18,7.01,287.05,0.74,102320.0,25200.0,0.0,0.0,,,,,,,,,0.0,0.0,154800.0,0.0,0.0,0.0,0.0,0.0,0.0,282.55,,,,283.45,,283.35,,,,287.35,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:34:45.030242,2023-06-14 10:34:45.030242,06240,2023-06-02 11:20:00,2023-06-02 11:30:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,34.8,4.14,6.22,286.95,0.73,102320.0,28900.0,0.0,0.0,,,,,,,,,0.0,0.0,162000.0,0.0,0.0,0.0,0.0,0.0,0.0,282.25,,,,283.55,,283.35,,,,287.35,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:34:51.839630,2023-06-14 10:34:51.839630,06240,2023-06-02 11:30:00,2023-06-02 11:40:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,37.1,4.31,7.42,287.15,0.75,102320.0,28700.0,0.0,0.0,,,,,,,,,0.0,0.0,143400.0,0.0,0.0,0.0,0.0,0.0,0.0,282.85,,,,283.65,,283.35,,,,287.35,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:34:58.809970,2023-06-14 10:34:58.809970,06240,2023-06-02 11:40:00,2023-06-02 11:50:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,43.7,4.37,6.97,287.35,0.73,102310.0,21600.0,0.0,0.0,,,,,,,,,0.0,0.0,195600.0,0.0,0.0,0.0,0.0,0.0,0.0,282.65,,,,283.75,,283.35,,,,287.45,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:35:05.999356,2023-06-14 10:35:05.999356,06240,2023-06-02 11:50:00,2023-06-02 12:00:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,54.7,4.33,6.04,287.45,0.73,102310.0,20400.0,0.0,0.0,,,,,,,,,0.0,0.0,175200.0,0.0,0.0,0.0,0.0,0.0,0.0,282.75,,,,283.95,,283.35,,,,287.45,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:35:12.648878,2023-06-14 10:35:12.648878,06240,2023-06-02 12:00:00,2023-06-02 12:10:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,56.1,4.04,6.04,287.65,0.74,102300.0,23000.0,0.0,0.0,,,,,,,,,0.0,0.0,196800.0,0.0,0.0,0.0,0.0,0.0,0.0,283.15,,,,284.15,,283.35,,,,287.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:35:19.204483,2023-06-14 10:35:19.204483,06240,2023-06-02 12:10:00,2023-06-02 12:20:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,35.4,3.46,5.13,288.35,0.72,102290.0,24600.0,0.0,0.0,,,,,,,,,0.0,0.0,294600.0,0.0,0.0,0.0,0.0,0.0,0.817455,283.55,,,,284.35,,283.35,,,,288.35,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:35:26.303060,2023-06-14 10:35:26.303060,06240,2023-06-02 12:20:00,2023-06-02 12:30:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,34.0,3.27,5.54,288.75,0.71,102290.0,23400.0,0.0,0.0,,,,,,,,,0.0,0.0,307200.0,0.0,0.0,0.0,0.0,0.0,1.752,283.65,,,,284.75,,283.35,,,,288.75,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:35:33.330363,2023-06-14 10:35:33.330363,06240,2023-06-02 12:30:00,2023-06-02 12:40:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,34.3,3.91,6.8,289.35,0.69,102290.0,18700.0,0.0,0.0,,,,,,,,,0.0,0.0,492600.0,0.0,0.0,0.0,0.0,0.0,8.30947,283.85,,,,284.95,,283.35,,,,289.35,,,2.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:35:39.887093,2023-06-14 10:35:39.887093,06240,2023-06-02 12:40:00,2023-06-02 12:50:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,40.8,4.18,6.86,289.55,0.68,102280.0,21500.0,0.0,0.0,,,,,,,,,0.0,0.0,543600.0,0.0,0.0,0.0,0.0,0.0,10.0,283.75,,,,284.95,,283.35,,,,289.75,,,1.0,0.0,2.0,,,b'',b'',b''
2023-06-14 10:35:46.839914,2023-06-14 10:35:46.839914,06240,2023-06-02 12:50:00,2023-06-02 13:00:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,24.5,3.32,6.47,289.95,0.69,102280.0,22900.0,0.0,0.0,,,,,,,,,0.0,0.0,456600.0,0.0,0.0,0.0,0.0,0.0,7.42499,284.35,,,,285.15,,283.35,,,,290.05,,,1.0,0.0,1.0,,,b'',b'',b''
2023-06-14 10:35:53.366039,2023-06-14 10:35:53.366039,06240,2023-06-02 13:00:00,2023-06-02 13:10:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,36.1,2.78,7.21,289.85,0.68,102280.0,20700.0,0.0,0.0,,,,,,,,,0.0,0.0,424800.0,0.0,0.0,0.0,0.0,0.0,6.68492,284.15,,,,285.35,,283.35,,,,290.15,,,1.0,0.0,1.0,,,b'',b'',b''
2023-06-14 10:35:59.954654,2023-06-14 10:35:59.954654,06240,2023-06-02 13:10:00,2023-06-02 13:20:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,35.6,3.44,5.21,289.85,0.66,102270.0,20400.0,0.0,0.0,,,,,,,,,0.0,0.0,317400.0,0.0,0.0,0.0,0.0,0.0,2.44201,283.55,,,,285.45,,283.35,,,,290.25,,,1.0,0.0,1.0,,,b'',b'',b''
2023-06-14 10:36:06.477965,2023-06-14 10:36:06.477965,06240,2023-06-02 13:20:00,2023-06-02 13:30:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,38.6,2.84,4.76,290.35,0.65,102271.0,25600.0,0.0,0.0,,,,,,,,,0.0,0.0,450600.0,0.0,0.0,0.0,0.0,0.0,9.1345,283.95,,,,285.45,,283.35,,,,290.55,,,1.0,0.0,1.0,,,b'',b'',b''
2023-06-14 10:36:12.923969,2023-06-14 10:36:12.923969,06240,2023-06-02 13:30:00,2023-06-02 13:40:00,AMSTERDAM/SCHIPHOL AP,52.317222,4.789722,-3.35,38.3,4.12,6.2,290.85,0.64,102261.0,26200.0,0.0,0.0,,,,,,,,,0.0,0.0,506400.0,0.0,0.0,0.0,0.0,0.0,10.0,284.15,,,,285.45,,283.35,,,,290.85,,,2.0,0.0,1.0,,,b'',b'',b''
